,pid,firstName,lastName,season,hgt,stre,spd,jmp,endu,ins,dnk,ft,fg,tp,diq,oiq,drb,pss,reb,pos,fuzz,skills,ovr,pot,age,tid,gp,gs,min,usgp,ortg,drtg,obpm,dbpm,ows,dws,vorp,ewa,salary
1338,166,Javonte,Green,2020,45,64,63,66,30,25,72,54,51,43,54,57,40,45,62,GF,-0.6122308364380932,[],57,58,26,1,48,2,468,15.3,110,106,-2.1,1.4,0.4,0.8,0.2,0.5,
1339,166,Javonte,Green,2021,45,64,63,66,30,25,72,54,51,43,54,57,40,45,62,GF,-0.6122308364380932,[],57,59,27,1,25,2,345,12.1,120,113,-1.7,0.8,0.4,0.3,0.1,0.2,
1340,166,Javonte,Green,2021,45,64,63,66,30,25,72,54,51,43,54,57,40,45,62,GF,-0.6122308364380932,[],57,59,27,4,16,0,128,14,112,107,-3.6,3.2,0.1,0.2,0.1,0.2,
1341,166,Javonte,Green,2022,45,64,63,66,30,25,72,54,51,43,54,57,40,45,62,GF,-0.6122308364380932,[],57,57,28,4,65,45,1519,11.5,131,112,-0.6,0.7,2.9,1.5,0.8,2.6,
1342,166,Javonte,Green,2023,45,62,69,76,10,27,82,54,38,43,55,57,40,45,64,GF,-0.6122308364380932,"['A', 'Dp']",57,57,29,4,32,1,480,13.6,122,109,-1.1,2.6,0.6,0.8,0.4,1.0,
1343,166,Javonte,Green,2024,45,50,57,63,33,26,51,54,38,43,45,43,38,41,52,GF,-0.6122308364380932,[],46,46,30,,,,,,,,,,,,,,
1344,167,Saddiq,Bey,2021,48,63,60,50,60,40,69,61,63,68,39,62,49,45,71,F,2.7001033675895454,['3'],60,72,22,8,70,53,1909,18.7,112,114,0.3,-1.1,1.6,1.7,0.6,2.0,
1345,167,Saddiq,Bey,2022,48,63,60,50,60,40,69,61,63,68,39,62,49,45,71,F,2.7001033675895454,['3'],60,69,23,8,82,82,2704,21.3,110,116,0.9,-1.2,2.4,1.6,1.2,4.7,
1346,167,Saddiq,Bey,2023,48,58,60,50,55,38,69,61,66,68,39,62,49,45,69,F,2.7001033675895454,['3'],59,67,24,8,52,30,1500,21.3,115,119,0.5,-1.1,1.5,0.8,0.5,2.8,
1347,167,Saddiq,Bey,2023,48,58,60,50,55,38,69,61,66,68,39,62,49,45,69,F,2.7001033675895454,['3'],59,67,24,0,25,7,629,17.4,124,117,1.7,-1.2,1.1,0.5,0.4,1.5,
1348,167,Saddiq,Bey,2024,48,58,60,47,55,38,69,61,66,68,41,62,49,43,72,F,2.7001033675895454,['3'],59,62,25,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,4600
1349,168,Rui,Hachimura,2020,56,62,55,49,54,46,66,43,97,49,35,64,43,39,65,PF,1.2650757450557877,[],57,70,22,29,48,48,1444,19,110,117,-1.2,-2.0,1.3,0.5,-0.4,1.4,
1350,168,Rui,Hachimura,2021,56,62,55,49,54,46,66,43,97,49,35,64,43,39,65,PF,1.2650757450557877,[],57,65,23,29,57,57,1797,18.1,107,115,-2.0,-1.4,0.7,1.4,-0.7,-0.1,
1351,168,Rui,Hachimura,2022,56,62,55,49,54,46,66,43,97,49,35,64,43,39,65,PF,1.2650757450557877,[],57,64,24,29,42,13,943,20.9,111,116,0.2,-1.7,0.9,0.6,0.1,1.6,
1352,168,Rui,Hachimura,2023,56,62,55,49,54,46,66,43,97,49,35,64,43,39,65,PF,1.2650757450557877,[],57,61,25,29,30,0,728,23,106,117,-1.2,-1.4,0.0,0.5,-0.1,0.8,
1353,168,Rui,Hachimura,2023,56,62,55,49,54,46,66,43,97,49,35,64,43,39,65,PF,1.2650757450557877,[],57,61,25,13,33,9,738,17.4,113,115,-1.4,-0.5,0.5,0.7,0.0,0.4,
1354,168,Rui,Hachimura,2024,56,55,55,49,44,49,66,43,97,49,35,66,43,38,59,PF,1.2650757450557877,['V'],56,56,26,13,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,17000
1355,169,Josh,Hart,2018,40,38,60,62,68,40,89,49,35,53,57,57,50,56,89,GF,-1.7661535693398436,['R'],60,69,23,13,63,23,1461,13.5,116,109,-0.6,0.5,1.9,1.5,0.7,1.3,
1356,169,Josh,Hart,2019,40,38,60,62,68,40,89,49,35,53,57,57,50,56,89,GF,-1.7661535693398436,['R'],60,68,24,13,67,22,1715,13.5,103,110,-2.3,1.0,0.2,1.9,0.3,-1.0,
1357,169,Josh,Hart,2020,40,38,60,62,68,40,89,49,35,53,57,57,50,56,89,GF,-1.7661535693398436,['R'],60,62,25,18,65,16,1755,15.3,110,111,-1.1,0.4,1.3,1.8,0.6,1.2,
1358,169,Josh,Hart,2021,40,38,60,62,68,40,89,49,35,53,57,57,50,56,89,GF,-1.7661535693398436,['R'],60,60,26,18,47,4,1349,13.5,117,113,-1.1,0.0,1.4,1.3,0.3,1.1,
1359,169,Josh,Hart,2022,40,38,60,62,68,40,89,49,35,53,57,57,50,56,89,GF,-1.7661535693398436,['R'],60,60,27,18,41,40,1374,16.7,118,112,-0.2,0.9,2.1,1.4,0.9,3.2,
1360,169,Josh,Hart,2022,40,38,60,62,68,40,89,49,35,53,57,57,50,56,89,GF,-1.7661535693398436,['R'],60,60,27,24,13,13,417,25,116,117,2.8,-1.0,0.8,0.2,0.4,1.8,
1361,169,Josh,Hart,2023,40,45,60,63,68,40,86,50,35,50,57,57,50,54,89,GF,-1.7661535693398436,['R'],60,60,28,24,51,51,1704,12.6,121,118,-0.9,0.7,2.0,1.2,0.8,1.9,
1362,169,Josh,Hart,2023,40,45,60,63,68,40,86,50,35,50,57,57,50,54,89,GF,-1.7661535693398436,['R'],60,60,28,19,25,1,750,12.6,136,112,1.4,2.0,1.8,1.0,1.0,2.5,
1363,169,Josh,Hart,2024,40,45,60,63,68,36,68,50,51,51,57,63,46,50,93,GF,-1.7661535693398436,['R'],60,60,29,19,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,18800
1364,170,Tobias,Harris,2012,47,55,50,59,70,66,60,66,91,43,50,69,50,53,80,PF,1.2426160047539678,"['R', 'V']",61,79,19,16,42,9,479,20.6,104,106,-1.0,-0.9,0.4,0.4,0.0,0.9,
1365,170,Tobias,Harris,2013,47,55,50,59,70,66,60,66,91,43,50,69,50,53,80,PF,1.2426160047539678,"['R', 'V']",61,79,20,16,28,14,325,19.4,104,107,-1.5,-0.6,0.2,0.3,0.0,0.4,
1366,170,Tobias,Harris,2013,47,55,50,59,70,66,60,66,91,43,50,69,50,53,80,PF,1.2426160047539678,"['R', 'V']",61,79,20,21,27,20,974,23.1,105,107,0.5,-0.5,1.0,0.9,0.5,3.1,
1367,170,Tobias,Harris,2014,47,55,50,59,70,66,60,66,91,43,50,69,50,53,80,PF,1.2426160047539678,"['R', 'V']",61,73,21,21,61,36,1850,22.2,108,107,0.0,-0.7,2.4,1.7,0.6,5.5,
1368,170,Tobias,Harris,2015,47,55,50,59,70,66,60,66,91,43,50,69,50,53,80,PF,1.2426160047539678,"['R', 'V']",61,71,22,21,68,63,2369,22.5,107,108,1.1,-0.6,3.0,1.8,1.5,7.3,
1369,170,Tobias,Harris,2016,47,55,50,59,70,66,60,66,91,43,50,69,50,53,80,PF,1.2426160047539678,"['R', 'V']",61,68,23,21,49,49,1610,18.9,107,107,0.5,0.1,1.7,1.6,1.0,3.6,
1370,170,Tobias,Harris,2016,47,55,50,59,70,66,60,66,91,43,50,69,50,53,80,PF,1.2426160047539678,"['R', 'V']",61,68,23,8,27,25,903,20.2,120,106,2.4,0.7,2.3,0.9,1.2,3.5,
1371,170,Tobias,Harris,2017,47,55,50,59,70,66,60,66,91,43,50,69,50,53,80,PF,1.2426160047539678,"['R', 'V']",61,68,24,8,82,48,2567,21.7,113,108,1.3,0.3,4.0,2.8,2.3,8.2,
1372,170,Tobias,Harris,2018,47,55,50,59,70,66,60,66,91,43,50,69,50,53,80,PF,1.2426160047539678,"['R', 'V']",61,64,25,8,48,48,1563,23.2,113,109,2.2,-0.5,2.6,1.5,1.5,4.8,
1373,170,Tobias,Harris,2018,47,55,50,59,70,66,60,66,91,43,50,69,50,53,80,PF,1.2426160047539678,"['R', 'V']",61,64,25,12,32,32,1105,23.5,111,110,2.3,-0.2,1.6,1.0,1.2,4.0,
1374,170,Tobias,Harris,2019,47,55,50,59,70,66,60,66,91,43,50,69,50,53,80,PF,1.2426160047539678,"['R', 'V']",61,64,26,12,55,55,1903,23.5,115,111,2.7,-0.2,3.2,1.8,2.1,6.4,
1375,170,Tobias,Harris,2019,47,55,50,59,70,66,60,66,91,43,50,69,50,53,80,PF,1.2426160047539678,"['R', 'V']",61,64,26,22,27,27,944,21.3,112,112,0.9,-1.0,1.2,0.9,0.5,3.2,
1376,170,Tobias,Harris,2020,47,55,50,59,70,66,60,66,91,43,50,69,50,53,80,PF,1.2426160047539678,"['R', 'V']",61,62,27,22,72,72,2469,23.9,113,110,1.3,-0.5,3.5,2.7,1.8,7.0,
1377,170,Tobias,Harris,2021,47,55,50,59,70,66,60,66,91,43,50,69,50,53,80,PF,1.2426160047539678,"['R', 'V']",61,61,28,22,62,62,2014,23.9,118,108,2.8,0.5,4.1,3.1,2.7,8.5,
1378,170,Tobias,Harris,2022,47,55,50,59,70,66,60,66,91,43,50,69,50,53,80,PF,1.2426160047539678,"['R', 'V']",61,61,29,22,73,73,2543,21.7,113,112,0.6,-0.6,3.0,2.6,1.3,5.6,
1379,170,Tobias,Harris,2023,47,55,50,59,85,66,53,67,86,50,50,67,49,51,79,PF,1.2426160047539678,"['R', 'V']",62,62,30,22,74,74,2436,18.2,118,114,0.6,0.1,3.1,2.8,1.7,4.0,
1380,170,Tobias,Harris,2024,47,68,51,59,99,54,77,71,88,43,50,60,49,53,79,PF,1.2426160047539678,"['R', 'V']",64,64,31,22,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,39300
1381,171,Bogdan,Bogdanovic,2018,46,31,59,56,45,42,40,62,85,84,49,71,53,50,58,GF,0.19456102864132535,['3'],60,63,25,25,78,53,2175,19.6,107,113,-0.6,-0.9,1.8,1.1,0.3,3.3,
1382,171,Bogdan,Bogdanovic,2019,46,31,59,56,45,42,40,62,85,84,49,71,53,50,58,GF,0.19456102864132535,['3'],60,62,26,25,70,17,1947,22.3,107,113,-0.1,-0.6,1.3,1.4,0.7,3.5,
1383,171,Bogdan,Bogdanovic,2020,46,31,59,56,45,42,40,62,85,84,49,71,53,50,58,GF,0.19456102864132535,['3'],60,60,27,25,61,28,1766,22.6,110,113,1.2,-0.5,1.8,1.3,1.2,4.0,
1384,171,Bogdan,Bogdanovic,2021,46,31,59,56,45,42,40,62,85,84,49,71,53,50,58,GF,0.19456102864132535,['3'],60,60,28,0,44,27,1305,21.3,122,114,3.4,0.4,2.8,1.1,1.9,4.6,
1385,171,Bogdan,Bogdanovic,2022,46,31,59,56,45,42,40,62,85,84,49,71,53,50,58,GF,0.19456102864132535,['3'],60,60,29,0,63,27,1848,21.6,114,116,1.5,-0.2,2.5,1.2,1.5,4.5,
1386,171,Bogdan,Bogdanovic,2023,46,31,59,56,45,42,40,62,85,84,49,71,53,50,58,GF,0.19456102864132535,['3'],60,60,30,0,54,9,1508,19.8,117,118,1.1,-0.7,1.8,1.0,0.9,2.8,
1387,171,Bogdan,Bogdanovic,2024,46,30,58,55,25,45,39,67,88,87,49,72,50,48,58,GF,0.19456102864132535,['3'],59,59,31,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,17000
1388,172,Michael,Caicedo,2025,44,30,51,47,36,33,57,44,60,43,34,38,52,37,41,G,-3.9707802346394447,[],36,57,21,,,,,,,,,,,,,,
1389,173,Tyrese,Maxey,2021,36,53,69,70,93,66,75,66,86,53,36,70,59,51,56,G,1.3219230836900075,['V'],63,80,20,22,61,8,935,23,110,111,-1.3,-0.6,0.8,1.1,0.0,1.9,
1390,173,Tyrese,Maxey,2022,36,53,69,70,93,66,75,66,86,53,36,70,59,51,56,G,1.3219230836900075,['V'],63,77,21,22,75,74,2650,20.2,121,115,1.3,-0.7,5.4,1.9,1.8,6.9,
1391,173,Tyrese,Maxey,2023,36,53,69,70,93,66,75,66,86,53,36,70,59,51,56,G,1.3219230836900075,['V'],63,72,22,22,60,41,2016,24.1,120,117,1.9,-1.2,3.7,1.6,1.3,6.5,
1392,173,Tyrese,Maxey,2024,36,53,72,74,87,63,87,76,98,54,45,80,59,53,62,G,1.3219230836900075,['V'],68,75,23,22,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,4300
1393,174,Reggie,Jackson,2012,33,48,60,61,48,69,48,65,79,62,31,67,58,52,55,G,0.4172675609160435,"['3', 'V']",55,69,22,20,45,0,501,18.7,90,105,-3.3,-0.3,-0.4,0.5,-0.2,-0.4,
1394,174,Reggie,Jackson,2013,33,48,60,61,48,69,48,65,79,62,31,67,58,52,55,G,0.4172675609160435,"['3', 'V']",55,65,23,20,70,0,993,18.6,108,104,-0.4,0.5,1.2,1.3,0.5,1.6,
1395,174,Reggie,Jackson,2014,33,48,60,61,48,69,48,65,79,62,31,67,58,52,55,G,0.4172675609160435,"['3', 'V']",55,62,24,20,80,36,2277,22.6,105,106,0.4,-0.3,2.3,2.6,1.2,5.0,
1396,174,Reggie,Jackson,2015,33,48,60,61,48,69,48,65,79,62,31,67,58,52,55,G,0.4172675609160435,"['3', 'V']",55,59,25,20,50,13,1398,22.1,107,107,0.9,-0.2,1.8,1.1,0.9,3.2,
1397,174,Reggie,Jackson,2015,33,48,60,61,48,69,48,65,79,62,31,67,58,52,55,G,0.4172675609160435,"['3', 'V']",55,59,25,8,27,27,870,28.6,106,109,3.2,-1.3,1.5,0.5,0.9,3.8,
1398,174,Reggie,Jackson,2016,33,48,60,61,48,69,48,65,79,62,31,67,58,52,55,G,0.4172675609160435,"['3', 'V']",55,59,26,8,79,79,2424,29.1,109,108,3.4,-0.6,4.9,1.9,2.8,10.4,
1399,174,Reggie,Jackson,2017,33,48,60,61,48,69,48,65,79,62,31,67,58,52,55,G,0.4172675609160435,"['3', 'V']",55,55,27,8,52,50,1424,26.4,103,110,0.4,-1.4,0.8,1.2,0.4,2.8,
1400,174,Reggie,Jackson,2018,33,48,60,61,48,69,48,65,79,62,31,67,58,52,55,G,0.4172675609160435,"['3', 'V']",55,55,28,8,45,45,1201,27.1,105,111,1.0,-1.4,1.1,0.9,0.5,2.9,
1401,174,Reggie,Jackson,2019,33,48,60,61,48,69,48,65,79,62,31,67,58,52,55,G,0.4172675609160435,"['3', 'V']",55,55,29,8,82,82,2289,24.5,111,112,1.3,-0.9,3.1,1.9,1.4,4.8,
1402,174,Reggie,Jackson,2020,33,48,60,61,48,69,48,65,79,62,31,67,58,52,55,G,0.4172675609160435,"['3', 'V']",55,55,30,8,14,10,381,27,106,117,1.7,-2.2,0.2,0.1,0.1,0.8,
1403,174,Reggie,Jackson,2020,33,48,60,61,48,69,48,65,79,62,31,67,58,52,55,G,0.4172675609160435,"['3', 'V']",55,55,30,12,17,6,362,19.1,111,111,-0.1,-0.2,0.4,0.4,0.2,0.4,
1404,174,Reggie,Jackson,2021,33,48,60,61,48,69,48,65,79,62,31,67,58,52,55,G,0.4172675609160435,"['3', 'V']",55,55,31,12,67,43,1544,19.9,116,113,0.5,-0.5,2.3,1.4,0.8,2.8,
1405,174,Reggie,Jackson,2022,33,48,60,61,48,69,48,65,79,62,31,67,58,52,55,G,0.4172675609160435,"['3', 'V']",55,55,32,12,75,75,2337,27.6,99,113,-1.4,-1.6,-1.7,2.0,-0.6,1.9,
1406,174,Reggie,Jackson,2023,33,48,60,61,48,69,48,65,79,62,31,67,58,52,55,G,0.4172675609160435,"['3', 'V']",55,55,33,12,52,38,1338,20.8,103,118,-2.6,-1.0,-0.4,1.0,-0.6,-0.5,
1407,174,Reggie,Jackson,2023,33,48,60,61,48,69,48,65,79,62,31,67,58,52,55,G,0.4172675609160435,"['3', 'V']",55,55,33,7,16,2,319,20.8,101,117,-3.8,-1.3,-0.2,0.2,-0.3,-0.3,
1408,174,Reggie,Jackson,2024,33,48,60,61,65,69,48,65,79,62,31,68,58,53,55,G,0.4172675609160435,"['3', 'V']",57,57,34,7,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,5100
1409,175,Jalen,Johnson,2022,52,43,56,66,45,35,55,35,60,48,40,53,52,44,70,F,-0.1987445320151093,[],54,69,20,0,22,0,120,19.3,98,114,-3.9,-1.1,-0.1,0.1,-0.1,0.0,
1410,175,Jalen,Johnson,2023,52,43,56,66,45,35,55,35,60,48,40,53,52,44,70,F,-0.1987445320151093,[],54,67,21,0,70,6,1042,16,114,113,-1.2,1.5,0.8,1.3,0.6,1.9,
1411,175,Jalen,Johnson,2024,52,56,55,67,70,35,67,38,86,45,53,59,45,51,82,F,-0.1987445320151093,['R'],61,71,22,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,3700
1412,176,Marc,Gasol,2009,63,63,20,22,20,40,41,47,35,44,55,55,50,59,57,C,-2.488027257284041,[],49,59,24,14,82,75,2521,18.3,112,108,-0.3,0.2,3.7,2.7,1.2,7.7,
1413,176,Marc,Gasol,2010,63,63,20,22,20,40,41,47,35,44,55,55,50,59,57,C,-2.488027257284041,[],49,54,25,14,69,69,2469,16.9,121,108,1.8,1.1,5.9,2.5,3.0,10.7,
1414,176,Marc,Gasol,2011,63,63,20,22,20,40,41,47,35,44,55,55,50,59,57,C,-2.488027257284041,[],49,55,26,14,81,81,2586,16.9,113,103,0.3,2.0,4.0,3.9,2.8,8.0,
1415,176,Marc,Gasol,2012,63,63,20,22,20,40,41,47,35,44,55,55,50,59,57,C,-2.488027257284041,[],49,50,27,14,65,65,2370,19.1,111,99,1.0,2.1,4.2,4.0,3.1,9.2,
1416,176,Marc,Gasol,2013,63,63,20,22,20,40,41,47,35,44,55,55,50,59,57,C,-2.488027257284041,[],49,49,28,14,80,80,2796,19.2,115,98,2.1,3.1,6.1,5.4,5.1,12.4,
1417,176,Marc,Gasol,2014,63,63,20,22,20,40,41,47,35,44,55,55,50,59,57,C,-2.488027257284041,[],49,49,29,14,59,59,1970,21.7,108,102,1.1,2.0,2.6,3.1,2.5,7.4,
1418,176,Marc,Gasol,2015,63,63,20,22,20,40,41,47,35,44,55,55,50,59,57,C,-2.488027257284041,[],49,49,30,14,81,81,2687,24.6,111,100,2.7,2.4,5.5,4.7,4.8,14.8,
1419,176,Marc,Gasol,2016,63,63,20,22,20,40,41,47,35,44,55,55,50,59,57,C,-2.488027257284041,[],49,49,31,14,52,52,1791,23.4,105,106,0.8,0.9,1.8,1.9,1.7,6.3,
1420,176,Marc,Gasol,2017,63,63,20,22,20,40,41,47,35,44,55,55,50,59,57,C,-2.488027257284041,[],49,49,32,14,74,74,2531,26.4,111,106,3.8,1.4,4.2,3.5,4.6,12.2,
1421,176,Marc,Gasol,2018,63,63,20,22,20,40,41,47,35,44,55,55,50,59,57,C,-2.488027257284041,[],49,49,33,14,73,73,2408,25.6,104,108,1.7,0.6,1.5,2.6,2.7,8.1,
1422,176,Marc,Gasol,2019,63,63,20,22,20,40,41,47,35,44,55,55,50,59,57,C,-2.488027257284041,[],49,49,34,14,53,53,1788,22.3,106,106,1.1,2.1,1.0,2.8,2.3,5.6,
1423,176,Marc,Gasol,2019,63,63,20,22,20,40,41,47,35,44,55,55,50,59,57,C,-2.488027257284041,[],49,49,34,27,26,19,648,16.3,116,104,0.1,2.8,0.9,1.2,0.8,1.7,
1424,176,Marc,Gasol,2020,63,63,20,22,20,40,41,47,35,44,55,55,50,59,57,C,-2.488027257284041,[],49,49,35,27,44,43,1161,13.2,110,103,-1.2,2.8,0.8,2.2,1.1,0.5,
1425,176,Marc,Gasol,2021,63,63,20,22,20,40,41,47,35,44,55,55,50,59,57,C,-2.488027257284041,[],49,49,36,13,52,42,993,11.8,115,105,-1.2,3.3,0.8,1.9,1.0,0.8,
1426,177,Gabe,Vincent,2020,33,44,67,48,47,42,44,65,70,69,48,55,58,55,43,G,-2.122802484235352,['3'],56,62,24,15,9,0,83,20.2,70,110,-8.5,-1.9,-0.3,0.1,-0.2,-0.4,
1427,177,Gabe,Vincent,2021,33,44,67,48,47,42,44,65,70,69,48,55,58,55,43,G,-2.122802484235352,['3'],56,60,25,15,50,7,655,19.1,98,114,-4.6,-1.1,-0.4,0.5,-0.6,-1.1,
1428,177,Gabe,Vincent,2022,33,44,67,48,47,42,44,65,70,69,48,55,58,55,43,G,-2.122802484235352,['3'],56,60,26,15,68,27,1589,17.8,107,111,-1.9,0.5,0.7,1.9,0.2,-0.3,
1429,177,Gabe,Vincent,2023,33,44,67,48,47,42,44,65,70,69,48,55,58,55,43,G,-2.122802484235352,['3'],56,56,27,15,68,34,1759,17.5,104,115,-3.1,-0.3,-0.3,1.7,-0.6,-1.8,
1430,177,Gabe,Vincent,2024,33,44,67,48,47,42,44,65,70,69,48,55,58,55,43,G,-2.122802484235352,['3'],56,58,28,13,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,11000
1431,178,Nic,Claxton,2020,66,75,45,66,80,50,89,15,33,0,47,71,40,42,76,C,0.974896957350688,"['A', 'Di', 'Po', 'R']",60,75,21,2,15,0,187,14.8,118,111,-0.7,0.0,0.3,0.2,0.1,0.4,
1432,178,Nic,Claxton,2021,66,75,45,66,80,50,89,15,33,0,47,71,40,42,76,C,0.974896957350688,"['A', 'Di', 'Po', 'R']",60,71,22,2,32,1,594,14,124,108,-0.8,1.1,1.0,0.9,0.3,1.9,
1433,178,Nic,Claxton,2022,66,75,45,66,80,50,89,15,33,0,47,71,40,42,76,C,0.974896957350688,"['A', 'Di', 'Po', 'R']",60,68,23,2,47,19,974,15.1,130,111,0.3,0.2,2.3,1.2,0.6,3.9,
1434,178,Nic,Claxton,2023,66,75,45,66,80,50,89,15,33,0,47,71,40,42,76,C,0.974896957350688,"['A', 'Di', 'Po', 'R']",60,64,24,2,76,76,2271,15.4,132,108,0.9,2.2,5.2,4.0,2.9,11.5,
1435,178,Nic,Claxton,2024,66,75,45,66,80,50,89,15,33,0,47,71,40,42,76,C,0.974896957350688,"['A', 'Di', 'Po', 'R']",60,65,25,2,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,9600
1436,179,Simone,Fontecchio,2023,52,39,47,43,48,28,45,61,82,77,38,55,44,40,45,SF,-0.28155592135882057,['3'],52,53,27,28,52,6,766,20.2,101,120,-3.0,-2.1,-0.4,0.3,-0.6,-1.0,
1437,179,Simone,Fontecchio,2024,52,39,48,48,58,28,45,61,82,77,38,55,44,42,47,SF,-0.28155592135882057,['3'],54,55,28,8,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,3000
1438,180,Keegan,Murray,2023,52,52,57,44,82,45,46,51,74,79,42,60,42,37,66,F,1.5674531060503893,['3'],60,70,22,25,80,78,2382,15.8,119,117,0.4,-1.0,2.6,1.7,0.8,2.1,
1439,180,Keegan,Murray,2024,52,47,59,43,96,46,40,54,88,80,50,68,39,42,69,F,1.5674531060503893,"['3', 'V']",64,68,23,25,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,9500
1440,181,Jae,Crowder,2013,40,50,50,61,30,33,45,49,65,64,62,60,43,49,78,F,-0.8783248213180028,['3'],56,69,22,6,78,16,1353,15.1,99,106,-1.9,0.9,0.2,1.3,0.3,-0.2,
1441,181,Jae,Crowder,2014,40,50,50,61,30,33,45,49,65,64,62,60,43,49,78,F,-0.8783248213180028,['3'],56,63,23,6,78,8,1254,13.2,110,108,-0.7,0.8,1.2,1.1,0.7,0.9,
1442,181,Jae,Crowder,2015,40,50,50,61,30,33,45,49,65,64,62,60,43,49,78,F,-0.8783248213180028,['3'],56,65,24,6,25,0,265,15.3,109,106,-0.6,0.5,0.3,0.3,0.1,0.3,
1443,181,Jae,Crowder,2015,40,50,50,61,30,33,45,49,65,64,62,60,43,49,78,F,-0.8783248213180028,['3'],56,65,24,1,57,17,1382,17.9,108,104,-0.2,0.8,1.6,1.8,0.9,2.5,
1444,181,Jae,Crowder,2016,40,50,50,61,30,33,45,49,65,64,62,60,43,49,78,F,-0.8783248213180028,['3'],56,62,25,1,73,73,2308,18.5,113,102,0.8,1.4,3.8,3.5,2.5,6.1,
1445,181,Jae,Crowder,2017,40,50,50,61,30,33,45,49,65,64,62,60,43,49,78,F,-0.8783248213180028,['3'],56,56,26,1,72,72,2335,17,118,108,1.0,-0.1,4.1,2.5,1.7,5.1,
1446,181,Jae,Crowder,2018,40,50,50,61,30,33,45,49,65,64,62,60,43,49,78,F,-0.8783248213180028,['3'],56,56,27,5,53,47,1346,15.1,109,113,-1.9,-1.0,1.1,0.6,-0.3,-0.2,
1447,181,Jae,Crowder,2018,40,50,50,61,30,33,45,49,65,64,62,60,43,49,78,F,-0.8783248213180028,['3'],56,56,27,28,27,0,744,21.3,99,106,-1.9,0.2,-0.1,1.0,0.1,0.1,
1448,181,Jae,Crowder,2019,40,50,50,61,30,33,45,49,65,64,62,60,43,49,78,F,-0.8783248213180028,['3'],56,56,28,28,80,11,2166,19.1,107,107,-0.3,0.6,1.3,3.1,1.2,1.7,
1449,181,Jae,Crowder,2020,40,50,50,61,30,33,45,49,65,64,62,60,43,49,78,F,-0.8783248213180028,['3'],56,56,29,14,45,45,1322,15.6,106,110,-1.4,0.2,0.5,1.4,0.3,0.3,
1450,181,Jae,Crowder,2020,40,50,50,61,30,33,45,49,65,64,62,60,43,49,78,F,-0.8783248213180028,['3'],56,56,29,15,20,8,553,15.3,127,107,1.7,0.8,1.2,0.8,0.6,1.3,
1451,181,Jae,Crowder,2021,40,50,50,61,30,33,45,49,65,64,62,60,43,49,78,F,-0.8783248213180028,['3'],56,56,30,23,60,42,1648,15.7,113,111,0.1,0.7,1.4,1.9,1.2,0.2,
1452,181,Jae,Crowder,2022,40,50,50,61,30,33,45,49,65,64,62,60,43,49,78,F,-0.8783248213180028,['3'],56,56,31,23,67,67,1886,14.6,109,105,-1.3,2.4,0.9,3.4,1.5,-0.2,
1453,181,Jae,Crowder,2023,40,40,49,62,15,31,45,53,64,68,62,62,43,49,78,F,-0.8783248213180028,['3'],55,55,32,16,18,3,340,13.2,133,111,0.1,1.1,0.7,0.5,0.3,0.7,
1454,181,Jae,Crowder,2024,40,42,43,54,55,31,44,53,63,64,62,64,43,46,73,F,-0.8783248213180028,['3'],57,57,33,16,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,2000
1455,182,Maxi,Kleber,2018,63,70,44,50,40,50,43,46,42,68,48,63,26,37,54,FC,0.44108517470685593,['3'],58,59,26,6,72,36,1206,13.7,117,109,-1.0,0.5,1.6,1.2,0.5,1.2,
1456,182,Maxi,Kleber,2019,63,70,44,50,40,50,43,46,42,68,48,63,26,37,54,FC,0.44108517470685593,['3'],58,60,27,6,71,18,1502,13.5,115,109,-0.8,1.2,1.6,1.8,0.9,1.2,
1457,182,Maxi,Kleber,2020,63,70,44,50,40,50,43,46,42,68,48,63,26,37,54,FC,0.44108517470685593,['3'],58,58,28,6,74,21,1890,13.9,122,112,0.4,0.4,3.2,1.7,1.1,2.0,
1458,182,Maxi,Kleber,2021,63,70,44,50,40,50,43,46,42,68,48,63,26,37,54,FC,0.44108517470685593,['3'],58,58,29,6,50,40,1341,10.6,123,113,-0.6,0.0,1.6,1.3,0.5,-0.6,
1459,182,Maxi,Kleber,2022,63,70,44,50,40,50,43,46,42,68,48,63,26,37,54,FC,0.44108517470685593,['3'],58,58,30,6,59,21,1450,13.3,109,107,-1.6,1.2,0.7,2.3,0.6,-0.4,
